"date","variable","value","value01"
1973-08-01,"uempmed",4.9,0.0424528301886793
1973-09-01,"uempmed",5.4,0.0660377358490566
1973-10-01,"uempmed",5.5,0.0707547169811321
1973-11-01,"uempmed",5.1,0.0518867924528302
1973-12-01,"uempmed",4.7,0.0330188679245283
1974-01-01,"uempmed",5,0.0471698113207547
1974-02-01,"uempmed",5.1,0.0518867924528302
1974-03-01,"uempmed",4.8,0.0377358490566038
1974-04-01,"uempmed",5,0.0471698113207547
1974-05-01,"uempmed",4.6,0.0283018867924528
1974-06-01,"uempmed",5.3,0.0613207547169811
1974-07-01,"uempmed",5.7,0.080188679245283
1974-08-01,"uempmed",5,0.0471698113207547
1974-09-01,"uempmed",5.3,0.0613207547169811
1974-10-01,"uempmed",5.5,0.0707547169811321
1974-11-01,"uempmed",5.2,0.0566037735849057
1974-12-01,"uempmed",5.7,0.080188679245283
1975-01-01,"uempmed",6.3,0.108490566037736
1975-02-01,"uempmed",7.1,0.14622641509434
1975-03-01,"uempmed",7.2,0.150943396226415
1975-04-01,"uempmed",8.7,0.221698113207547
1975-05-01,"uempmed",9.4,0.254716981132075
1975-06-01,"uempmed",8.8,0.226415094339623
1975-07-01,"uempmed",8.6,0.216981132075472
1975-08-01,"uempmed",9.2,0.245283018867925
1975-09-01,"uempmed",9.2,0.245283018867925
1975-10-01,"uempmed",8.6,0.216981132075472
1975-11-01,"uempmed",9.5,0.259433962264151
1975-12-01,"uempmed",9,0.235849056603774
1976-01-01,"uempmed",9,0.235849056603774
1976-02-01,"uempmed",8.2,0.19811320754717
1976-03-01,"uempmed",8.7,0.221698113207547
1976-04-01,"uempmed",8.2,0.19811320754717
1976-05-01,"uempmed",8.3,0.202830188679245
1976-06-01,"uempmed",7.8,0.179245283018868
1976-07-01,"uempmed",7.7,0.174528301886792
1976-08-01,"uempmed",7.9,0.183962264150943
1976-09-01,"uempmed",7.8,0.179245283018868
1976-10-01,"uempmed",7.7,0.174528301886792
1976-11-01,"uempmed",8.4,0.207547169811321
1976-12-01,"uempmed",8,0.188679245283019
1977-01-01,"uempmed",7.5,0.165094339622642
1977-02-01,"uempmed",7.2,0.150943396226415
1977-03-01,"uempmed",7.2,0.150943396226415
1977-04-01,"uempmed",7.3,0.155660377358491
1977-05-01,"uempmed",7.9,0.183962264150943
1977-06-01,"uempmed",6.2,0.10377358490566
1977-07-01,"uempmed",7.1,0.14622641509434
1977-08-01,"uempmed",7,0.141509433962264
1977-09-01,"uempmed",6.7,0.127358490566038
1977-10-01,"uempmed",6.9,0.136792452830189
1977-11-01,"uempmed",7,0.141509433962264
1977-12-01,"uempmed",6.8,0.132075471698113
1978-01-01,"uempmed",6.5,0.117924528301887
1978-02-01,"uempmed",6.7,0.127358490566038
1978-03-01,"uempmed",6.2,0.10377358490566
1978-04-01,"uempmed",6.1,0.0990566037735849
1978-05-01,"uempmed",5.7,0.080188679245283
1978-06-01,"uempmed",6,0.0943396226415094
1978-07-01,"uempmed",5.8,0.0849056603773585
1978-08-01,"uempmed",5.8,0.0849056603773585
1978-09-01,"uempmed",5.6,0.0754716981132075
1978-10-01,"uempmed",5.9,0.089622641509434
1978-11-01,"uempmed",5.5,0.0707547169811321
1978-12-01,"uempmed",5.6,0.0754716981132075
1979-01-01,"uempmed",5.9,0.089622641509434
1979-02-01,"uempmed",5.9,0.089622641509434
1979-03-01,"uempmed",5.9,0.089622641509434
1979-04-01,"uempmed",5.4,0.0660377358490566
1979-05-01,"uempmed",5.6,0.0754716981132075
1979-06-01,"uempmed",5.6,0.0754716981132075
1979-07-01,"uempmed",5.9,0.089622641509434
1979-08-01,"uempmed",4.8,0.0377358490566038
1979-09-01,"uempmed",5.5,0.0707547169811321
1979-10-01,"uempmed",5.5,0.0707547169811321
1979-11-01,"uempmed",5.3,0.0613207547169811
1979-12-01,"uempmed",5.7,0.080188679245283
1980-01-01,"uempmed",5.3,0.0613207547169811
1980-02-01,"uempmed",5.8,0.0849056603773585
1980-03-01,"uempmed",6,0.0943396226415094
1980-04-01,"uempmed",5.8,0.0849056603773585
1980-05-01,"uempmed",5.7,0.080188679245283
1980-06-01,"uempmed",6.4,0.113207547169811
1980-07-01,"uempmed",7,0.141509433962264
1980-08-01,"uempmed",7.5,0.165094339622642
1980-09-01,"uempmed",7.7,0.174528301886792
1980-10-01,"uempmed",7.5,0.165094339622642
1980-11-01,"uempmed",7.7,0.174528301886792
1980-12-01,"uempmed",7.5,0.165094339622642
1981-01-01,"uempmed",7.4,0.160377358490566
1981-02-01,"uempmed",7.1,0.14622641509434
1981-03-01,"uempmed",7.1,0.14622641509434
1981-04-01,"uempmed",7.4,0.160377358490566
1981-05-01,"uempmed",6.9,0.136792452830189
1981-06-01,"uempmed",6.6,0.122641509433962
1981-07-01,"uempmed",7.1,0.14622641509434
1981-08-01,"uempmed",7.2,0.150943396226415
1981-09-01,"uempmed",6.8,0.132075471698113
1981-10-01,"uempmed",6.8,0.132075471698113
1981-11-01,"uempmed",6.9,0.136792452830189
1981-12-01,"uempmed",6.9,0.136792452830189
1982-01-01,"uempmed",7.1,0.14622641509434
1982-02-01,"uempmed",7.5,0.165094339622642
1982-03-01,"uempmed",7.7,0.174528301886792
1982-04-01,"uempmed",8.1,0.193396226415094
1982-05-01,"uempmed",8.5,0.212264150943396
1982-06-01,"uempmed",9.5,0.259433962264151
1982-07-01,"uempmed",8.5,0.212264150943396
1982-08-01,"uempmed",8.7,0.221698113207547
1982-09-01,"uempmed",9.5,0.259433962264151
1982-10-01,"uempmed",9.7,0.268867924528302
1982-11-01,"uempmed",10,0.283018867924528
1982-12-01,"uempmed",10.2,0.292452830188679
1983-01-01,"uempmed",11.1,0.334905660377358
1983-02-01,"uempmed",9.8,0.273584905660377
1983-03-01,"uempmed",10.4,0.30188679245283
1983-04-01,"uempmed",10.9,0.325471698113208
1983-05-01,"uempmed",12.3,0.391509433962264
1983-06-01,"uempmed",11.3,0.344339622641509
1983-07-01,"uempmed",10.1,0.287735849056604
1983-08-01,"uempmed",9.3,0.25
1983-09-01,"uempmed",9.3,0.25
1983-10-01,"uempmed",9.4,0.254716981132075
1983-11-01,"uempmed",9.3,0.25
1983-12-01,"uempmed",8.7,0.221698113207547
1984-01-01,"uempmed",9.1,0.240566037735849
1984-02-01,"uempmed",8.3,0.202830188679245
1984-03-01,"uempmed",8.3,0.202830188679245
1984-04-01,"uempmed",8.2,0.19811320754717
1984-05-01,"uempmed",9.1,0.240566037735849
1984-06-01,"uempmed",7.5,0.165094339622642
1984-07-01,"uempmed",7.5,0.165094339622642
1984-08-01,"uempmed",7.3,0.155660377358491
1984-09-01,"uempmed",7.6,0.169811320754717
1984-10-01,"uempmed",7.2,0.150943396226415
1984-11-01,"uempmed",7.2,0.150943396226415
1984-12-01,"uempmed",7.3,0.155660377358491
1985-01-01,"uempmed",6.8,0.132075471698113
1985-02-01,"uempmed",7.1,0.14622641509434
1985-03-01,"uempmed",7.1,0.14622641509434
1985-04-01,"uempmed",6.9,0.136792452830189
1985-05-01,"uempmed",6.9,0.136792452830189
1985-06-01,"uempmed",6.6,0.122641509433962
1985-07-01,"uempmed",6.9,0.136792452830189
1985-08-01,"uempmed",7.1,0.14622641509434
1985-09-01,"uempmed",6.9,0.136792452830189
1985-10-01,"uempmed",7.1,0.14622641509434
1985-11-01,"uempmed",7,0.141509433962264
1985-12-01,"uempmed",6.8,0.132075471698113
1986-01-01,"uempmed",6.7,0.127358490566038
1986-02-01,"uempmed",6.9,0.136792452830189
1986-03-01,"uempmed",6.8,0.132075471698113
1986-04-01,"uempmed",6.7,0.127358490566038
1986-05-01,"uempmed",6.8,0.132075471698113
1986-06-01,"uempmed",7,0.141509433962264
1986-07-01,"uempmed",6.9,0.136792452830189
1986-08-01,"uempmed",7.1,0.14622641509434
1986-09-01,"uempmed",7.4,0.160377358490566
1986-10-01,"uempmed",7,0.141509433962264
1986-11-01,"uempmed",7.1,0.14622641509434
1986-12-01,"uempmed",7.1,0.14622641509434
1987-01-01,"uempmed",6.9,0.136792452830189
1987-02-01,"uempmed",6.6,0.122641509433962
1987-03-01,"uempmed",6.6,0.122641509433962
1987-04-01,"uempmed",7.1,0.14622641509434
1987-05-01,"uempmed",6.6,0.122641509433962
1987-06-01,"uempmed",6.5,0.117924528301887
1987-07-01,"uempmed",6.5,0.117924528301887
1987-08-01,"uempmed",6.4,0.113207547169811
1987-09-01,"uempmed",6,0.0943396226415094
1987-10-01,"uempmed",6.3,0.108490566037736
1987-11-01,"uempmed",6.2,0.10377358490566
1987-12-01,"uempmed",6,0.0943396226415094
1988-01-01,"uempmed",6.2,0.10377358490566
1988-02-01,"uempmed",6.3,0.108490566037736
1988-03-01,"uempmed",6.4,0.113207547169811
1988-04-01,"uempmed",5.9,0.089622641509434
1988-05-01,"uempmed",5.9,0.089622641509434
1988-06-01,"uempmed",5.8,0.0849056603773585
1988-07-01,"uempmed",6.1,0.0990566037735849
1988-08-01,"uempmed",5.9,0.089622641509434
1988-09-01,"uempmed",5.7,0.080188679245283
1988-10-01,"uempmed",5.6,0.0754716981132075
1988-11-01,"uempmed",5.7,0.080188679245283
1988-12-01,"uempmed",5.9,0.089622641509434
1989-01-01,"uempmed",5.6,0.0754716981132075
1989-02-01,"uempmed",5.4,0.0660377358490566
1989-03-01,"uempmed",5.4,0.0660377358490566
1989-04-01,"uempmed",5.4,0.0660377358490566
1989-05-01,"uempmed",5.3,0.0613207547169811
1989-06-01,"uempmed",5.4,0.0660377358490566
1989-07-01,"uempmed",5.6,0.0754716981132075
1989-08-01,"uempmed",5,0.0471698113207547
1989-09-01,"uempmed",4.9,0.0424528301886793
1989-10-01,"uempmed",4.9,0.0424528301886793
1989-11-01,"uempmed",4.8,0.0377358490566038
1989-12-01,"uempmed",4.9,0.0424528301886793
1990-01-01,"uempmed",5.1,0.0518867924528302
1990-02-01,"uempmed",5.3,0.0613207547169811
1990-03-01,"uempmed",5.1,0.0518867924528302
1990-04-01,"uempmed",4.8,0.0377358490566038
1990-05-01,"uempmed",5.2,0.0566037735849057
1990-06-01,"uempmed",5.2,0.0566037735849057
1990-07-01,"uempmed",5.4,0.0660377358490566
1990-08-01,"uempmed",5.4,0.0660377358490566
1990-09-01,"uempmed",5.6,0.0754716981132075
1990-10-01,"uempmed",5.8,0.0849056603773585
1990-11-01,"uempmed",5.7,0.080188679245283
1990-12-01,"uempmed",5.9,0.089622641509434
1991-01-01,"uempmed",6,0.0943396226415094
1991-02-01,"uempmed",6.2,0.10377358490566
1991-03-01,"uempmed",6.7,0.127358490566038
1991-04-01,"uempmed",6.6,0.122641509433962
1991-05-01,"uempmed",6.4,0.113207547169811
1991-06-01,"uempmed",6.9,0.136792452830189
1991-07-01,"uempmed",7,0.141509433962264
1991-08-01,"uempmed",7.3,0.155660377358491
1991-09-01,"uempmed",6.8,0.132075471698113
1991-10-01,"uempmed",7.2,0.150943396226415
1991-11-01,"uempmed",7.5,0.165094339622642
1991-12-01,"uempmed",7.8,0.179245283018868
1992-01-01,"uempmed",8.1,0.193396226415094
1992-02-01,"uempmed",8.2,0.19811320754717
1992-03-01,"uempmed",8.3,0.202830188679245
1992-04-01,"uempmed",8.5,0.212264150943396
1992-05-01,"uempmed",8.8,0.226415094339623
1992-06-01,"uempmed",8.7,0.221698113207547
1992-07-01,"uempmed",8.6,0.216981132075472
1992-08-01,"uempmed",8.8,0.226415094339623
1992-09-01,"uempmed",8.6,0.216981132075472
1992-10-01,"uempmed",9,0.235849056603774
1992-11-01,"uempmed",9,0.235849056603774
1992-12-01,"uempmed",9.3,0.25
1993-01-01,"uempmed",8.6,0.216981132075472
1993-02-01,"uempmed",8.5,0.212264150943396
1993-03-01,"uempmed",8.5,0.212264150943396
1993-04-01,"uempmed",8.4,0.207547169811321
1993-05-01,"uempmed",8.1,0.193396226415094
1993-06-01,"uempmed",8.3,0.202830188679245
1993-07-01,"uempmed",8.2,0.19811320754717
1993-08-01,"uempmed",8.2,0.19811320754717
1993-09-01,"uempmed",8.3,0.202830188679245
1993-10-01,"uempmed",8,0.188679245283019
1993-11-01,"uempmed",8.3,0.202830188679245
1993-12-01,"uempmed",8.3,0.202830188679245
1994-01-01,"uempmed",8.6,0.216981132075472
1994-02-01,"uempmed",9.2,0.245283018867925
1994-03-01,"uempmed",9.3,0.25
1994-04-01,"uempmed",9.1,0.240566037735849
1994-05-01,"uempmed",9.2,0.245283018867925
1994-06-01,"uempmed",9.3,0.25
1994-07-01,"uempmed",9,0.235849056603774
1994-08-01,"uempmed",8.9,0.231132075471698
1994-09-01,"uempmed",9.2,0.245283018867925
1994-10-01,"uempmed",10,0.283018867924528
1994-11-01,"uempmed",9,0.235849056603774
1994-12-01,"uempmed",8.7,0.221698113207547
1995-01-01,"uempmed",8,0.188679245283019
1995-02-01,"uempmed",8.1,0.193396226415094
1995-03-01,"uempmed",8.3,0.202830188679245
1995-04-01,"uempmed",8.3,0.202830188679245
1995-05-01,"uempmed",9.1,0.240566037735849
1995-06-01,"uempmed",7.9,0.183962264150943
1995-07-01,"uempmed",8.5,0.212264150943396
1995-08-01,"uempmed",8.3,0.202830188679245
1995-09-01,"uempmed",7.9,0.183962264150943
1995-10-01,"uempmed",8.2,0.19811320754717
1995-11-01,"uempmed",8,0.188679245283019
1995-12-01,"uempmed",8.3,0.202830188679245
1996-01-01,"uempmed",8.3,0.202830188679245
1996-02-01,"uempmed",7.8,0.179245283018868
1996-03-01,"uempmed",8.3,0.202830188679245
1996-04-01,"uempmed",8.6,0.216981132075472
1996-05-01,"uempmed",8.6,0.216981132075472
1996-06-01,"uempmed",8.3,0.202830188679245
1996-07-01,"uempmed",8.3,0.202830188679245
1996-08-01,"uempmed",8.4,0.207547169811321
1996-09-01,"uempmed",8.5,0.212264150943396
1996-10-01,"uempmed",8.3,0.202830188679245
1996-11-01,"uempmed",7.7,0.174528301886792
1996-12-01,"uempmed",7.8,0.179245283018868
1997-01-01,"uempmed",7.8,0.179245283018868
1997-02-01,"uempmed",8.1,0.193396226415094
1997-03-01,"uempmed",7.9,0.183962264150943
1997-04-01,"uempmed",8.3,0.202830188679245
1997-05-01,"uempmed",8,0.188679245283019
1997-06-01,"uempmed",8,0.188679245283019
1997-07-01,"uempmed",8.3,0.202830188679245
1997-08-01,"uempmed",7.8,0.179245283018868
1997-09-01,"uempmed",8.2,0.19811320754717
1997-10-01,"uempmed",7.7,0.174528301886792
1997-11-01,"uempmed",7.6,0.169811320754717
1997-12-01,"uempmed",7.5,0.165094339622642
1998-01-01,"uempmed",7.4,0.160377358490566
1998-02-01,"uempmed",7,0.141509433962264
1998-03-01,"uempmed",6.8,0.132075471698113
1998-04-01,"uempmed",6.7,0.127358490566038
1998-05-01,"uempmed",6,0.0943396226415094
1998-06-01,"uempmed",6.9,0.136792452830189
1998-07-01,"uempmed",6.7,0.127358490566038
1998-08-01,"uempmed",6.8,0.132075471698113
1998-09-01,"uempmed",6.7,0.127358490566038
1998-10-01,"uempmed",5.8,0.0849056603773585
1998-11-01,"uempmed",6.6,0.122641509433962
1998-12-01,"uempmed",6.8,0.132075471698113
1999-01-01,"uempmed",6.9,0.136792452830189
1999-02-01,"uempmed",6.8,0.132075471698113
1999-03-01,"uempmed",6.8,0.132075471698113
1999-04-01,"uempmed",6.2,0.10377358490566
1999-05-01,"uempmed",6.5,0.117924528301887
1999-06-01,"uempmed",6.3,0.108490566037736
1999-07-01,"uempmed",5.8,0.0849056603773585
1999-08-01,"uempmed",6.5,0.117924528301887
1999-09-01,"uempmed",6,0.0943396226415094
1999-10-01,"uempmed",6.1,0.0990566037735849
1999-11-01,"uempmed",6.2,0.10377358490566
1999-12-01,"uempmed",5.8,0.0849056603773585
2000-01-01,"uempmed",5.8,0.0849056603773585
2000-02-01,"uempmed",6.1,0.0990566037735849
2000-03-01,"uempmed",6,0.0943396226415094
2000-04-01,"uempmed",6.1,0.0990566037735849
2000-05-01,"uempmed",5.8,0.0849056603773585
2000-06-01,"uempmed",5.7,0.080188679245283
2000-07-01,"uempmed",6,0.0943396226415094
2000-08-01,"uempmed",6.3,0.108490566037736
2000-09-01,"uempmed",5.2,0.0566037735849057
2000-10-01,"uempmed",6.1,0.0990566037735849
2000-11-01,"uempmed",6.1,0.0990566037735849
2000-12-01,"uempmed",6,0.0943396226415094
2001-01-01,"uempmed",5.8,0.0849056603773585
2001-02-01,"uempmed",6.1,0.0990566037735849
2001-03-01,"uempmed",6.6,0.122641509433962
2001-04-01,"uempmed",5.9,0.089622641509434
2001-05-01,"uempmed",6.3,0.108490566037736
2001-06-01,"uempmed",6,0.0943396226415094
2001-07-01,"uempmed",6.8,0.132075471698113
2001-08-01,"uempmed",6.9,0.136792452830189
2001-09-01,"uempmed",7.2,0.150943396226415
2001-10-01,"uempmed",7.3,0.155660377358491
2001-11-01,"uempmed",7.7,0.174528301886792
2001-12-01,"uempmed",8.2,0.19811320754717
2002-01-01,"uempmed",8.4,0.207547169811321
2002-02-01,"uempmed",8.3,0.202830188679245
2002-03-01,"uempmed",8.4,0.207547169811321
2002-04-01,"uempmed",8.9,0.231132075471698
2002-05-01,"uempmed",9.5,0.259433962264151
2002-06-01,"uempmed",11,0.330188679245283
2002-07-01,"uempmed",8.9,0.231132075471698
2002-08-01,"uempmed",9,0.235849056603774
2002-09-01,"uempmed",9.5,0.259433962264151
2002-10-01,"uempmed",9.6,0.264150943396226
2002-11-01,"uempmed",9.3,0.25
2002-12-01,"uempmed",9.6,0.264150943396226
2003-01-01,"uempmed",9.6,0.264150943396226
2003-02-01,"uempmed",9.5,0.259433962264151
2003-03-01,"uempmed",9.7,0.268867924528302
2003-04-01,"uempmed",10.2,0.292452830188679
2003-05-01,"uempmed",9.9,0.278301886792453
2003-06-01,"uempmed",11.5,0.35377358490566
2003-07-01,"uempmed",10.3,0.297169811320755
2003-08-01,"uempmed",10.1,0.287735849056604
2003-09-01,"uempmed",10.2,0.292452830188679
2003-10-01,"uempmed",10.4,0.30188679245283
2003-11-01,"uempmed",10.3,0.297169811320755
2003-12-01,"uempmed",10.4,0.30188679245283
2004-01-01,"uempmed",10.6,0.311320754716981
2004-02-01,"uempmed",10.2,0.292452830188679
2004-03-01,"uempmed",10.2,0.292452830188679
2004-04-01,"uempmed",9.5,0.259433962264151
2004-05-01,"uempmed",9.9,0.278301886792453
2004-06-01,"uempmed",11,0.330188679245283
2004-07-01,"uempmed",8.9,0.231132075471698
2004-08-01,"uempmed",9.2,0.245283018867925
2004-09-01,"uempmed",9.6,0.264150943396226
2004-10-01,"uempmed",9.5,0.259433962264151
2004-11-01,"uempmed",9.7,0.268867924528302
2004-12-01,"uempmed",9.5,0.259433962264151
2005-01-01,"uempmed",9.4,0.254716981132075
2005-02-01,"uempmed",9.2,0.245283018867925
2005-03-01,"uempmed",9.3,0.25
2005-04-01,"uempmed",9,0.235849056603774
2005-05-01,"uempmed",9.1,0.240566037735849
2005-06-01,"uempmed",9,0.235849056603774
2005-07-01,"uempmed",8.8,0.226415094339623
2005-08-01,"uempmed",9.2,0.245283018867925
2005-09-01,"uempmed",8.4,0.207547169811321
2005-10-01,"uempmed",8.6,0.216981132075472
2005-11-01,"uempmed",8.5,0.212264150943396
2005-12-01,"uempmed",8.7,0.221698113207547
2006-01-01,"uempmed",8.6,0.216981132075472
2006-02-01,"uempmed",9.1,0.240566037735849
2006-03-01,"uempmed",8.7,0.221698113207547
2006-04-01,"uempmed",8.4,0.207547169811321
2006-05-01,"uempmed",8.5,0.212264150943396
2006-06-01,"uempmed",7.3,0.155660377358491
2006-07-01,"uempmed",8,0.188679245283019
2006-08-01,"uempmed",8.4,0.207547169811321
2006-09-01,"uempmed",8,0.188679245283019
2006-10-01,"uempmed",7.9,0.183962264150943
2006-11-01,"uempmed",8.3,0.202830188679245
2006-12-01,"uempmed",7.5,0.165094339622642
2007-01-01,"uempmed",8.3,0.202830188679245
2007-02-01,"uempmed",8.5,0.212264150943396
2007-03-01,"uempmed",9.1,0.240566037735849
2007-04-01,"uempmed",8.6,0.216981132075472
2007-05-01,"uempmed",8.2,0.19811320754717
2007-06-01,"uempmed",7.7,0.174528301886792
2007-07-01,"uempmed",8.7,0.221698113207547
2007-08-01,"uempmed",8.8,0.226415094339623
2007-09-01,"uempmed",8.7,0.221698113207547
2007-10-01,"uempmed",8.4,0.207547169811321
2007-11-01,"uempmed",8.6,0.216981132075472
2007-12-01,"uempmed",8.4,0.207547169811321
2008-01-01,"uempmed",9,0.235849056603774
2008-02-01,"uempmed",8.7,0.221698113207547
2008-03-01,"uempmed",8.7,0.221698113207547
2008-04-01,"uempmed",9.4,0.254716981132075
2008-05-01,"uempmed",7.9,0.183962264150943
2008-06-01,"uempmed",9,0.235849056603774
2008-07-01,"uempmed",9.7,0.268867924528302
2008-08-01,"uempmed",9.7,0.268867924528302
2008-09-01,"uempmed",10.2,0.292452830188679
2008-10-01,"uempmed",10.4,0.30188679245283
2008-11-01,"uempmed",9.8,0.273584905660377
2008-12-01,"uempmed",10.5,0.306603773584906
2009-01-01,"uempmed",10.7,0.316037735849057
2009-02-01,"uempmed",11.7,0.363207547169811
2009-03-01,"uempmed",12.3,0.391509433962264
2009-04-01,"uempmed",13.1,0.429245283018868
2009-05-01,"uempmed",14.2,0.481132075471698
2009-06-01,"uempmed",17.2,0.622641509433962
2009-07-01,"uempmed",16,0.566037735849057
2009-08-01,"uempmed",16.3,0.580188679245283
2009-09-01,"uempmed",17.8,0.650943396226415
2009-10-01,"uempmed",18.9,0.702830188679245
2009-11-01,"uempmed",19.8,0.745283018867925
2009-12-01,"uempmed",20.1,0.759433962264151
2010-01-01,"uempmed",20,0.754716981132076
2010-02-01,"uempmed",19.9,0.75
2010-03-01,"uempmed",20.4,0.773584905660377
2010-04-01,"uempmed",22.1,0.85377358490566
2010-05-01,"uempmed",22.3,0.863207547169811
2010-06-01,"uempmed",25.2,1
2010-07-01,"uempmed",22.3,0.863207547169811
2010-08-01,"uempmed",21,0.80188679245283
2010-09-01,"uempmed",20.3,0.768867924528302
2010-10-01,"uempmed",21.2,0.811320754716981
2010-11-01,"uempmed",21,0.80188679245283
2010-12-01,"uempmed",21.9,0.844339622641509
2011-01-01,"uempmed",21.6,0.830188679245283
2011-02-01,"uempmed",21.1,0.806603773584906
2011-03-01,"uempmed",21.5,0.825471698113208
2011-04-01,"uempmed",20.9,0.797169811320755
2011-05-01,"uempmed",21.6,0.830188679245283
2011-06-01,"uempmed",22.3,0.863207547169811
2011-07-01,"uempmed",22,0.849056603773585
2011-08-01,"uempmed",22.4,0.867924528301887
2011-09-01,"uempmed",22,0.849056603773585
2011-10-01,"uempmed",20.5,0.778301886792453
2011-11-01,"uempmed",20.9,0.797169811320755
2011-12-01,"uempmed",20.5,0.778301886792453
2012-01-01,"uempmed",21,0.80188679245283
2012-02-01,"uempmed",19.8,0.745283018867925
2012-03-01,"uempmed",19.2,0.716981132075472
2012-04-01,"uempmed",19.1,0.712264150943396
2012-05-01,"uempmed",19.9,0.75
2012-06-01,"uempmed",20.1,0.759433962264151
2012-07-01,"uempmed",17.5,0.636792452830189
2012-08-01,"uempmed",18.5,0.683962264150943
2012-09-01,"uempmed",18.8,0.69811320754717
2012-10-01,"uempmed",19.7,0.740566037735849
2012-11-01,"uempmed",18.5,0.683962264150943
2012-12-01,"uempmed",17.6,0.641509433962264
2013-01-01,"uempmed",16.2,0.575471698113208
2013-02-01,"uempmed",17.5,0.636792452830189
2013-03-01,"uempmed",17.7,0.64622641509434
2013-04-01,"uempmed",17.1,0.617924528301887
2013-05-01,"uempmed",17,0.613207547169811
2013-06-01,"uempmed",16.6,0.59433962264151
2013-07-01,"uempmed",16.3,0.580188679245283
2013-08-01,"uempmed",16.8,0.60377358490566
2013-09-01,"uempmed",16.5,0.589622641509434
2013-10-01,"uempmed",16.1,0.570754716981132
2013-11-01,"uempmed",17,0.613207547169811
2013-12-01,"uempmed",17,0.613207547169811
2014-01-01,"uempmed",15.9,0.561320754716981
2014-02-01,"uempmed",16.2,0.575471698113208
2014-03-01,"uempmed",15.9,0.561320754716981
2014-04-01,"uempmed",15.6,0.547169811320755
2014-05-01,"uempmed",14.5,0.495283018867925
2014-06-01,"uempmed",13.2,0.433962264150943
2014-07-01,"uempmed",13.5,0.44811320754717
2014-08-01,"uempmed",13.3,0.438679245283019
2014-09-01,"uempmed",13.3,0.438679245283019
2014-10-01,"uempmed",13.5,0.44811320754717
2014-11-01,"uempmed",12.8,0.415094339622642
2014-12-01,"uempmed",12.6,0.405660377358491
2015-01-01,"uempmed",13.4,0.443396226415094
2015-02-01,"uempmed",13.1,0.429245283018868
2015-03-01,"uempmed",12.2,0.386792452830189
2015-04-01,"uempmed",11.7,0.363207547169811
1967-07-01,"unemploy",2944,0.0204468303465698
1967-08-01,"unemploy",2945,0.0205257756374832
1967-09-01,"unemploy",2958,0.0215520644193574
1967-10-01,"unemploy",3143,0.0361569432383358
1967-11-01,"unemploy",3066,0.0300781558380043
1967-12-01,"unemploy",3018,0.0262887818741612
1968-01-01,"unemploy",2878,0.0152364411462856
1968-02-01,"unemploy",3001,0.0249467119286335
1968-03-01,"unemploy",2877,0.0151574958553722
1968-04-01,"unemploy",2709,0.00189468698192153
1968-05-01,"unemploy",2740,0.00434199100023684
1968-06-01,"unemploy",2938,0.0199731586010894
1968-07-01,"unemploy",2883,0.0156311676008526
1968-08-01,"unemploy",2768,0.00655245914581195
1968-09-01,"unemploy",2686,7.8945290913397e-05
1968-10-01,"unemploy",2689,0.000315781163653588
1968-11-01,"unemploy",2715,0.00236835872740191
1968-12-01,"unemploy",2685,0
1969-01-01,"unemploy",2718,0.0026051946001421
1969-02-01,"unemploy",2692,0.000552617036393779
1969-03-01,"unemploy",2712,0.00213152285466172
1969-04-01,"unemploy",2758,0.00576300623667798
1969-05-01,"unemploy",2713,0.00221046814557512
1969-06-01,"unemploy",2816,0.010341833109655
1969-07-01,"unemploy",2868,0.0144469882371517
1969-08-01,"unemploy",2856,0.0134996447461909
1969-09-01,"unemploy",3040,0.0280255782742559
1969-10-01,"unemploy",3049,0.0287360858924765
1969-11-01,"unemploy",2856,0.0134996447461909
1969-12-01,"unemploy",2884,0.015710112891766
1970-01-01,"unemploy",3201,0.0407357701113129
1970-02-01,"unemploy",3453,0.0606299834214889
1970-03-01,"unemploy",3635,0.0749980263677272
1970-04-01,"unemploy",3797,0.0877871634956975
1970-05-01,"unemploy",3919,0.0974184889871319
1970-06-01,"unemploy",4071,0.109418173205968
1970-07-01,"unemploy",4175,0.117628483460962
1970-08-01,"unemploy",4256,0.124023052024947
1970-09-01,"unemploy",4456,0.139812110207626
1970-10-01,"unemploy",4591,0.150469724480935
1970-11-01,"unemploy",4898,0.174705928791348
1970-12-01,"unemploy",5076,0.188758190573932
1971-01-01,"unemploy",4986,0.181653114391727
1971-02-01,"unemploy",4903,0.175100655245915
1971-03-01,"unemploy",4987,0.18173205968264
1971-04-01,"unemploy",4959,0.179521591537065
1971-05-01,"unemploy",4996,0.182442567300861
1971-06-01,"unemploy",4949,0.178732138627931
1971-07-01,"unemploy",5035,0.185521433646483
1971-08-01,"unemploy",5134,0.193337017446909
1971-09-01,"unemploy",5042,0.186074050682877
1971-10-01,"unemploy",4954,0.179126865082498
1971-11-01,"unemploy",5161,0.195468540301571
1971-12-01,"unemploy",5154,0.194915923265177
1972-01-01,"unemploy",5019,0.184258308991869
1972-02-01,"unemploy",4928,0.17707428751875
1972-03-01,"unemploy",5038,0.185758269519223
1972-04-01,"unemploy",4959,0.179521591537065
1972-05-01,"unemploy",4922,0.176600615773269
1972-06-01,"unemploy",4923,0.176679561064183
1972-07-01,"unemploy",4913,0.175890108155049
1972-08-01,"unemploy",4939,0.177942685718797
1972-09-01,"unemploy",4849,0.170837609536591
